Franconibacter	Enterobacteriaceae
Frateuria	Rhodanobacteraceae
Frederiksenia	Pasteurellaceae
Fretibacter	Hyphomonadaceae
Fretibacterium	Synergistaceae
Friedmanniella	Propionibacteriaceae
Frigidibacter	Rhodobacteraceae
Frigoribacterium	Microbacteriaceae
Frischella	Orbaceae
Frondibacter	Flavobacteriaceae
Frondihabitans	Microbacteriaceae
Fructobacillus	Leuconostocaceae
Fuchsiella	Halobacteroidaceae
Fulvibacter	Flavobacteriaceae
Fulvimarina	Aurantimonadaceae
Fulvimonas	Rhodanobacteraceae
Fulvitalea	Flammeovirgaceae
Fulvivirga	Flammeovirgaceae
Fusibacter	Unclassified_Clostridiales
Fusicatenibacter	Clostridiaceae
Fusobacterium	Fusobacteriaceae
Gaetbulibacter	Flavobacteriaceae
Gaiella	Gaiellaceae
Galbibacter	Flavobacteriaceae
Galbitalea	Microbacteriaceae
Galenea	Piscirickettsiaceae
Gallaecimonas	Unclassified_Gammaproteobacteria
Gallibacterium	Pasteurellaceae
Gallicola	Unclassified_Clostridiales
Gangjinia	Flavobacteriaceae
Garciella	Eubacteriaceae
Gardnerella	Bifidobacteriaceae
Garicola	Micrococcaceae
Gelidibacter	Flavobacteriaceae
Gelria	Thermoanaerobacteraceae
Gemella	Unclassified_Bacillales
Geminicoccus	Unclassified_Alphaproteobacteria
Gemmata	Planctomycetaceae
Gemmatimonas	Gemmatimonadaceae
Gemmiger	Hyphomicrobiaceae
Gemmobacter	Rhodobacteraceae
Geoalkalibacter	Geobacteraceae
Geobacillus	Bacillaceae
Geobacter	Geobacteraceae
Geodermatophilus	Geodermatophilaceae
Geofilum	Marinilabiliaceae
Geoglobus	Archaeoglobaceae
Geojedonia	Flavobacteriaceae
Geomicrobium	Unclassified_Bacillales
Geopsychrobacter	Geobacteraceae
Georgenia	Bogoriellaceae
Georgfuchsia	Rhodocyclaceae
Geosporobacter	Clostridiaceae
Geothermobacter	Geobacteraceae
Geothermomicrobium	Thermoactinomycetaceae
Geothrix	Holophagaceae
Geotoga	Thermotogaceae
Geovibrio	Deferribacteraceae
Gibbsiella	Enterobacteriaceae
Giesbergeria	Comamonadaceae
Gilliamella	Orbaceae
Gillisia	Flavobacteriaceae
Gilvibacter	Flavobacteriaceae
Gilvimarinus	Unclassified_Alteromonadales
Gimesia	Planctomycetaceae
Glaciecola	Alteromonadaceae
Glaciibacter	Microbacteriaceae
Glaciihabitans	Microbacteriaceae
Glaciimonas	Oxalobacteraceae
Globicatella	Aerococcaceae
Gluconacetobacter	Acetobacteraceae
Gluconobacter	Acetobacteraceae
Glycocaulis	Hyphomonadaceae
Glycomyces	Glycomycetaceae
Goodfellowiella	Pseudonocardiaceae
Gordonia	Nocardiaceae
Gordonibacter	Eggerthellaceae
Gracilibacillus	Bacillaceae
Gracilibacter	Gracilibacteraceae
Gracilimonas	Chitinophagaceae
Gramella	Flavobacteriaceae
Granulibacter	Acetobacteraceae
Granulicatella	Carnobacteriaceae
Granulicella	Acidobacteriaceae
Granulicoccus	Propionibacteriaceae
Granulosicoccus	Granulosicoccaceae
Grimontia	Vibrionaceae
Gryllotalpicola	Microbacteriaceae
Guggenheimella	Unclassified_Clostridiales
Gulbenkiania	Neisseriaceae
Gulosibacter	Microbacteriaceae
Gynuella	Saccharospirillaceae
Haematobacter	Rhodobacteraceae
Haemophilus	Pasteurellaceae
Hafnia	Enterobacteriaceae
Hahella	Hahellaceae
Haladaptatus	Halobacteriaceae
Halalkalibacillus	Bacillaceae
Halalkalicoccus	Halobacteriaceae
Halanaerobacter	Halobacteroidaceae
Halanaerobaculum	Halobacteroidaceae
Halanaerobium	Halanaerobiaceae
Halapricum	Halobacteriaceae
Halarchaeum	Halobacteriaceae
Halarsenatibacter	Halanaerobiaceae
Haliangium	Haliangiaceae
Haliea	Alteromonadaceae
Halioglobus	Unclassified_Gammaproteobacteria
Haliscomenobacter	Saprospiraceae
Hallella	Prevotellaceae
Haloactinobacterium	Ruaniaceae
Haloactinopolyspora	Jiangellaceae
Haloactinospora	Nocardiopsaceae
Haloarchaeobius	Halobacteriaceae
Haloarcula	Halobacteriaceae
Halobacillus	Bacillaceae
Halobacteriovorax	Bacteriovoracaceae
Halobacterium	Halobacteriaceae
Halobacteroides	Halobacteroidaceae
Halobaculum	Haloferacaceae
Halobellus	Haloferacaceae
Halobiforma	Natrialbaceae
Halocalculus	Halobacteriaceae
Halocella	Halanaerobiaceae
Halochromatium	Chromatiaceae
Halococcus	Halobacteriaceae
Halocynthilibacter	Rhodobacteraceae
Haloechinothrix	Pseudonocardiaceae
Haloferax	Haloferacaceae
Haloferula	Verrucomicrobiaceae
Halogeometricum	Haloferacaceae
Halosarcina	Haloferacaceae
Haloglycomyces	Glycomycetaceae
Halogranum	Haloferacaceae
Halohasta	Haloferacaceae
Halolactibacillus	Bacillaceae
Halolamina	Haloferacaceae
Halomarina	Halobacteriaceae
Halomicroarcula	Halobacteriaceae
Halomicrobium	Halobacteriaceae
Halomonas	Halomonadaceae
Halonatronum	Halobacteroidaceae
Halonotius	Haloferacaceae
Halopelagius	Haloferacaceae
Halopenitus	Haloferacaceae
Halopiger	Natrialbaceae
Haloplanus	Haloferacaceae
Haloplasma	Haloplasmataceae
Halopolyspora	Unclassified_Actinopolysporineae
Haloquadratum	Haloferacaceae
Halorhabdus	Halobacteriaceae
Halorhodospira	Ectothiorhodospiraceae
Halorientalis	Halobacteriaceae
Hallorubellus	Halobacteriaceae
Halorubrum	Haloferacaceae
Halorussus	Halobacteriaceae
Halosimplex	Halobacteriaceae
Halospina	Hahellaceae
Halospirulina	Oscillatoriales
Halostagnicola	Natrialbaceae
Halotalea	Halomonadaceae
Haloterrigena	Natrialbaceae
Halothermothrix	Halanaerobiaceae
Halothiobacillus	Halothiobacillaceae
Halotia	Nostocales
Halovenus	Halobacteriaceae
Halovibrio	Halomonadaceae
Halovivax	Natrialbaceae
Hamadaea	Micromonosporaceae
Hansschlegelia	Methylocystaceae
Hanstruepera	Flavobacteriaceae
Hartmannibacter	Methylocystaceae
Hasllibacter	Rhodobacteraceae
Hazenella	Thermoactinomycetaceae
Helcobacillus	Dermabacteraceae
Helcococcus	Unclassified_Clostridiales
Helicobacter	Helicobacteraceae
Heliimonas	Chitinophagaceae
Heliobacillus	Heliobacteriaceae
Heliobacterium	Heliobacteriaceae
Heliorestis	Heliobacteriaceae
Hellea	Hyphomonadaceae
Henriciella	Hyphomonadaceae
Hephaestia	Sphingomonadaceae
Herbaspirillum	Oxalobacteraceae
Herbiconiux	Microbacteriaceae
Herbidospora	Streptosporangiaceae
Herminiimonas	Oxalobacteraceae
Herpetosiphon	Herpetosiphonaceae
Hespellia	Lachnospiraceae
Hippea	Desulfurellaceae
Hirschia	Hyphomonadaceae
Histophilus	Pasteurellaceae
Hoeflea	Phyllobacteriaceae
Holdemanella	Eubacteriaceae
Holdemania	Erysipelotrichaceae
Holophaga	Holophagaceae
Homoserinibacter	Microbacteriaceae
Homoserinimonas	Microbacteriaceae
Hoppeia	Flavobacteriaceae
Howardella	Unclassified_Clostridiales
Hoyosella	Unclassified_Corynebacterineae
Huanghella	Cytophagaceae
Humibacillus	Intrasporangiaceae
Humibacter	Microbacteriaceae
Humitalea	Acetobacteraceae
Hungatella	Clostridiaceae
Hwangdonia	Flavobacteriaceae
Hwanghaeicola	Rhodobacteraceae
Hyalangium	Cystobacteraceae
Hydrobacter	Chitinophagaceae
Hydrocarboniphaga	Nevskiaceae
Hydrogenibacillus	Bacillaceae
Hydrogenimonas	Hydrogenimonaceae
Hydrogenispora	Heliobacteriaceae
Hydrogenivirga	Aquificaceae
Hydrogenoanaerobacterium	Ruminococcaceae
Hydrogenobacter	Aquificaceae
Hydrogenobaculum	Aquificaceae
Hydrogenophaga	Comamonadaceae
Hydrogenophilus	Hydrogenophilaceae
Hydrogenovibrio	Piscirickettsiaceae
Hydrotalea	Chitinophagaceae
Hylemonella	Comamonadaceae
Hymenobacter	Cytophagaceae
Hyperthermus	Pyrodictiaceae
Hyphomicrobium	Hyphomicrobiaceae
Hyphomonas	Hyphomonadaceae
Hyunsoonleella	Flavobacteriaceae
Iamia	Iamiaceae
Ichthyenterobacterium	Flavobacteriaceae
Ideonella	Unclassified_Burkholderiales
Idiomarina	Idiomarinaceae
Ignatzschineria	Lysobacteraceae
Ignavibacterium	Ignavibacteriaceae
Ignavigranum	Aerococcaceae
Ignicoccus	Desulfurococcaceae
Ignisphaera	Desulfurococcaceae
Ilumatobacter	Acidimicrobiaceae
Ilyobacter	Fusobacteriaceae
Imperialibacter	Flammeovirgaceae
Imtechella	Flavobacteriaceae
Indibacter	Cyclobacteriaceae
Inhella	Unclassified_Burkholderiales
Inquilinus	Rhodospirillaceae
Insolitispirillum	Rhodospirillaceae
Intestinibacter	Clostridiaceae
Intestinimonas	Ruminococcaceae
Intrasporangium	Intrasporangiaceae
Iodobacter	Neisseriaceae
Iphinoe	Stigonematales
Isobaculum	Carnobacteriaceae
Isochromatium	Chromatiaceae
Isoptericola	Promicromonosporaceae
Isosphaera	Planctomycetaceae
Jahnella	Polyangiaceae
Janibacter	Intrasporangiaceae
Jannaschia	Rhodobacteraceae
Janthinobacterium	Oxalobacteraceae
Jatrophihabitans	Frankiaceae
Jejudonia	Flavobacteriaceae
Jejuia	Flavobacteriaceae
Jeongeupia	Neisseriaceae
Jeotgalibaca	Carnobacteriaceae
Jeotgalibacillus	Planococcaceae
Jeotgalicoccus	Staphylococcaceae
Jhaorihella	Rhodobacteraceae
Jiangella	Jiangellaceae
Jiella	Aurantimonadaceae
Jishengella	Micromonosporaceae
Johnsonella	Lachnospiraceae
Jonesia	Jonesiaceae
Jonquetella	Synergistaceae
Joostella	Flavobacteriaceae
Kaistia	Rhizobiaceae
Kallotenue	Unclassified_Chloroflexales
Kandleria	Erysipelotrichaceae
Kangiella	Alcanivoracaceae
Kerstersia	Alcaligenaceae
Ketogulonicigenium	Rhodobacteraceae
Kibdelosporangium	Pseudonocardiaceae
Kiloniella	Kiloniellaceae
Kineococcus	Kineosporiaceae
Kineosphaera	Dermatophilaceae
Kineosporia	Kineosporiaceae
Kingella	Neisseriaceae
Kinneretia	Comamonadaceae
Kistimonas	Hahellaceae
Kitasatospora	Streptomycetaceae
Klebsiella	Enterobacteriaceae
Klebsiellaquasipneumoniae	Enterobacteriaceae
Klugiella	Microbacteriaceae
Kluyvera	Enterobacteriaceae
Knoellia	Intrasporangiaceae
Kocuria	Micrococcaceae
Kofleria	Kofleriaceae
Komagataeibacter	Acetobacteraceae
Kordia	Flavobacteriaceae
Kordiimonas	Kordiimonadaceae
Kosakonia	Enterobacteriaceae
Kosmotoga	Kosmotogaceae
Kozakia	Acetobacteraceae
Krasilnikovia	Micromonosporaceae
Kribbella	Nocardioidaceae
Kribbia	Intrasporangiaceae
Kriegella	Flavobacteriaceae
Kroppenstedtia	Thermoactinomycetaceae
Ktedonobacter	Ktedonobacteraceae
Kurthia	Planococcaceae
Kushneria	Halomonadaceae
Kutzneria	Pseudonocardiaceae
Kyrpidia	Alicyclobacillaceae
Kytococcus	Dermacoccaceae
Labedaea	Pseudonocardiaceae
Labedella	Microbacteriaceae
Labilithrix	Labilitrichaceae
Labrenzia	Rhodobacteraceae
Labrys	Xanthobacteraceae
Laceyella	Thermoactinomycetaceae
Lachnoanaerobaculum	Lachnospiraceae
Lachnobacterium	Lachnospiraceae
Lachnospira	Lachnospiraceae
Lacibacter	Chitinophagaceae
Lacibacterium	Rhodospirillaceae
Lacihabitans	Cytophagaceae
Lacinutrix	Flavobacteriaceae
Lacticigenium	Carnobacteriaceae
Lactivibrio	Synergistaceae
Lactobacillus	Lactobacillaceae
Lactococcus	Streptococcaceae
Lactonifactor	Clostridiaceae
Lactovum	Streptococcaceae
Lamprocystis	Chromatiaceae
Lampropedia	Comamonadaceae
Lapillicoccus	Intrasporangiaceae
Laribacter	Neisseriaceae
Larkinella	Cytophagaceae
Larsenimonas	Halomonadaceae
Lautropia	Burkholderiaceae
Lawsonia	Desulfovibrionaceae
Leadbetterella	Cytophagaceae
Lebetimonas	Nautiliaceae
Lechevalieria	Pseudonocardiaceae
Leeia	Neisseriaceae
Leeuwenhoekiella	Flavobacteriaceae
Legionella	Legionellaceae
Leifsonia	Microbacteriaceae
Leisingera	Rhodobacteraceae
Lelliottia	Enterobacteriaceae
Leminorella	Enterobacteriaceae
Lentibacillus	Bacillaceae
Lentibacter	Rhodobacteraceae
Lentilitoribacter	Phyllobacteriaceae
Lentisphaera	Lentisphaeraceae
Lentzea	Pseudonocardiaceae
Leptobacterium	Flavobacteriaceae
Leptolinea	Anaerolineaceae
Leptonema	Leptospiraceae
Leptospira	Leptospiraceae
Leptospirillum	Nitrospiraceae
Leptothrix	Unclassified_Burkholderiales
Leptotrichia	Leptotrichiaceae
Leucobacter	Microbacteriaceae
Leuconostoc	Leuconostocaceae
Leucothrix	Thiotrichaceae
Levilinea	Anaerolineaceae
Lewinella	Saprospiraceae
Lihuaxuella	Thermoactinomycetaceae
Limibacter	Flammeovirgaceae
Limimonas	Rhodospirillaceae
Limisphaera	Unclassified_Spartobacteria
Limnobacter	Burkholderiaceae
Limnohabitans	Comamonadaceae
Lishizhenia	Cryomorphaceae
Listeria	Listeriaceae
Litoreibacter	Rhodobacteraceae
Litoribacillus	Litoricolaceae
Litoribacter	Cytophagaceae
Litoribaculum	Flavobacteriaceae
Litoricola	Litoricolaceae
Litorilinea	Caldilineaceae
Litorimicrobium	Rhodobacteraceae
Litorimonas	Hyphomonadaceae
Litorisediminicola	Rhodobacteraceae
Litorivivens	Unclassified_Gammaproteobacteria
Loktanella	Rhodobacteraceae
Lonepinella	Pasteurellaceae
Longilinea	Anaerolineaceae
Longimycelium	Pseudonocardiaceae
Longispora	Micromonosporaceae
Lonsdalea	Enterobacteriaceae
Loriellopsis	Stigonematales
Luedemannella	Micromonosporaceae
Lunatimonas	Cyclobacteriaceae
Lutaonella	Flavobacteriaceae
Luteibacter	Rhodanobacteraceae
Luteibaculum	Cryomorphaceae
Luteimicrobium	Unclassified_Micrococcineae
Luteimonas	Lysobacteraceae
Luteipulveratus	Dermacoccaceae
Luteivirga	Unclassified_Cytophagales
Luteococcus	Propionibacteriaceae
Luteolibacter	Verrucomicrobiaceae
Lutibacter	Flavobacteriaceae
Lutibaculum	Rhodobiaceae
Lutimaribacter	Rhodobacteraceae
Lutimonas	Flavobacteriaceae
Lutispora	Clostridiaceae
Lysinibacillus	Bacillaceae
Lysinimicrobium	Demequinaceae
Lysinimonas	Microbacteriaceae
Lysobacter	Lysobacteraceae
Macellibacteroides	Porphyromonadaceae
Macrococcus	Staphylococcaceae
Macromonas	Comamonadaceae
Magnetococcus	Magnetococcaceae
Magnetospira	Rhodospirillaceae
Magnetospirillum	Rhodospirillaceae
Magnetovibrio	Rhodospirillaceae
Mahella	Unclassified_Thermoanaerobacterales
Malikia	Comamonadaceae
Malonomonas	Desulfuromonadaceae
Mameliella	Rhodobacteraceae
Mangrovibacter	Enterobacteriaceae
Mangrovibacterium	Prolixibacteraceae
Mangroviflexus	Marinilabiliaceae
Mangrovimonas	Flavobacteriaceae
Mannheimia	Pasteurellaceae
Maribacter	Flavobacteriaceae
Maribius	Rhodobacteraceae
Maricaulis	Hyphomonadaceae
Marichromatium	Chromatiaceae
Maricurvus	Unclassified_Alteromonadales
Marihabitans	Intrasporangiaceae
Marinactinospora	Nocardiopsaceae
Marinicauda	Hyphomonadaceae
Marinicella	Unclassified_Gammaproteobacteria
Marinifilum	Marinifilaceae
Mariniflexile	Flavobacteriaceae
Marinilabilia	Marinilabiliaceae
Marinilactibacillus	Carnobacteriaceae
Mariniluteicoccus	Propionibacteriaceae
Marinimicrobium	Alteromonadaceae
Marininema	Thermoactinomycetaceae
Mariniphaga	Prolixibacteraceae
Mariniradius	Cyclobacteriaceae
Marinithermus	Thermaceae
Marinitoga	Thermotogaceae
Marinobacter	Alteromonadaceae
Marinobacterium	Alteromonadaceae
Marinococcus	Bacillaceae
Marinomonas	Oceanospirillaceae
Marinoscillum	Flammeovirgaceae
Marinospirillum	Oceanospirillaceae
Marinovum	Rhodobacteraceae
Mariprofundus	Mariprofundaceae
Marisediminicola	Microbacteriaceae
Marispirillum	Rhodospirillaceae
Maritalea	Hyphomicrobiaceae
Maritimibacter	Rhodobacteraceae
Maritimimonas	Flavobacteriaceae
Marivirga	Flammeovirgaceae
Marivita	Rhodobacteraceae
Marixanthomonas	Flavobacteriaceae
Marmoricola	Nocardioidaceae
Martelella	Aurantimonadaceae
Marvinbryantia	Lachnospiraceae
Massilia	Oxalobacteraceae
Mechercharimyces	Thermoactinomycetaceae
Megamonas	Veillonellaceae
Meganema	Methylobacteriaceae
Megasphaera	Veillonellaceae
Meiothermus	Thermaceae
Melaminivora	Comamonadaceae
Melghiribacillus	Bacillaceae
Melghirimyces	Thermoactinomycetaceae
Melioribacter	Melioribacteraceae
Melissococcus	Enterococcaceae
Melittangium	Cystobacteraceae
Meniscus	Cytophagaceae
Meridianimaribacter	Flavobacteriaceae
Mesoaciditoga	Thermotogaceae
Mesocricetibacter	Pasteurellaceae
Mesoflavibacter	Flavobacteriaceae
Mesonia	Flavobacteriaceae
Mesoplasma	Entomoplasmataceae
Mesorhizobium	Phyllobacteriaceae
Mesotoga	Thermotogaceae
Metallibacterium	Lysobacteraceae
Metallosphaera	Sulfolobaceae
Methanimicrococcus	Methanosarcinaceae
Methanobacterium	Methanobacteriaceae
Methanobrevibacter	Methanobacteriaceae
Methanocalculus	Unclassified_Methanomicrobiales
Methanocaldococcus	Methanocaldococcaceae
Methanocella	Methanocellaceae
Methanococcoides	Methanosarcinaceae
Methanococcus	Methanococcaceae
Methanocorpusculum	Methanocorpusculaceae
Methanoculleus	Methanomicrobiaceae
Methanofollis	Methanomicrobiaceae
Methanogenium	Methanomicrobiaceae
Methanohalobium	Methanosarcinaceae
Methanohalophilus	Methanosarcinaceae
Methanolacinia	Methanomicrobiaceae
Methanolinea	Methanoregulaceae
Methanolobus	Methanosarcinaceae
Methanomassiliicoccus	Methanomassiliicoccaceae
Methanomethylovorans	Methanosarcinaceae
Methanomicrobium	Methanomicrobiaceae
Methanoplanus	Methanomicrobiaceae
Methanopyrus	Methanopyraceae
Methanoregula	Methanoregulaceae
Methanosalsum	Methanosarcinaceae
Methanosarcina	Methanosarcinaceae
Methanosphaera	Methanobacteriaceae
Methanosphaerula	Methanoregulaceae
Methanospirillum	Methanospirillaceae
Methanothermobacter	Methanobacteriaceae
Methanothermococcus	Methanococcaceae
Methanothermus	Methanothermaceae
Methanothrix	Methanotrichaceae
Methanotorris	Methanocaldococcaceae
Methermicoccus	Methermicoccaceae
Methylarcula	Rhodobacteraceae
Methylibium	Unclassified_Burkholderiales
Methylobacillus	Methylophilaceae
Methylobacter	Methylococcaceae
Methylobacterium	Methylobacteriaceae
Methylobrevis	Unclassified_Rhizobiales
Methylocaldum	Methylococcaceae
Methylocapsa	Beijerinckiaceae
Methyloceanibacter	Rhodobiaceae
Methylocella	Beijerinckiaceae
Methylococcus	Methylococcaceae
Methylocystis	Methylocystaceae
Methyloferula	Beijerinckiaceae
Methylogaea	Methylococcaceae
Methylohalobius	Methylococcaceae
Methylohalomonas	Unclassified_Gammaproteobacteria
Methyloligella	Rhodobiaceae
Methylomarinovum	Methylococcaceae
Methylomarinum	Methylococcaceae
Methylomicrobium	Methylococcaceae
Methylomonas	Methylococcaceae
Methylonatrum	Unclassified_Gammaproteobacteria
Methyloparacoccus	Methylococcaceae
Methylophaga	Piscirickettsiaceae
Methylophilus	Methylophilaceae
Methylopila	Methylocystaceae
Methyloprofundus	Methylococcaceae
Methylorhabdus	Hyphomicrobiaceae
Methylorosula	Beijerinckiaceae
Methylosarcina	Methylococcaceae
Methylosinus	Methylocystaceae
Methylosoma	Methylococcaceae
Methylosphaera	Methylococcaceae
Methylotenera	Methylophilaceae
Methylothermus	Methylothermaceae
Methyloversatilis	Rhodocyclaceae
Methylovirgula	Beijerinckiaceae
Methylovorus	Methylophilaceae
Methylovulum	Methylococcaceae
Microaerobacter	Bacillaceae
Microbacter	Porphyromonadaceae
Microbacterium	Microbacteriaceae
Microbispora	Streptosporangiaceae
Microbulbifer	Alteromonadaceae
Microcella	Microbacteriaceae
Micrococcus	Micrococcaceae
Microlunatus	Propionibacteriaceae
Micromonospora	Micromonosporaceae
Micropolyspora	Nocardiaceae
Micropruina	Propionibacteriaceae
Microscilla	Cytophagaceae
Microterricola	Microbacteriaceae
Microtetraspora	Streptosporangiaceae
Microvirga	Methylobacteriaceae
Microvirgula	Neisseriaceae
Millisia	Nocardiaceae
Minicystis	Polyangiaceae
Miniimonas	Beutenbergiaceae
Mitsuaria	Unclassified_Burkholderiales
Mitsuokella	Veillonellaceae
Mizugakilibacter	Lysobacteraceae
Mobilicoccus	Dermatophilaceae
Mobilitalea	Clostridiaceae
Mobiluncus	Actinomycetaceae
Modestobacter	Geodermatophilaceae
Modicisalibacter	Halomonadaceae
Mogibacterium	Unclassified_Clostridiales
Moheibacter	Flavobacteriaceae
Mongoliicoccus	Cyclobacteriaceae
Mongoliitalea	Cyclobacteriaceae
Mooreia	Mooreiaceae
Moorella	Thermoanaerobacteraceae
Moraxella	Moraxellaceae
Morganella	Enterobacteriaceae
Moritella	Moritellaceae
Moryella	Lachnospiraceae
Motilibacter	Motilibacteraceae
Motiliproteus	Oceanospirillaceae
Mucilaginibacter	Sphingobacteriaceae
Mucinivorans	Rikenellaceae
Mucispirillum	Deferribacteraceae
Mumia	Nocardioidaceae
Murdochiella	Unclassified_Clostridiales
Muricauda	Flavobacteriaceae
Muriicola	Flavobacteriaceae
Murimonas	Lachnospiraceae
Murinocardiopsis	Nocardiopsaceae
Myceligenerans	Promicromonosporaceae
Mycetocola	Microbacteriaceae
Mycobacterium	Mycobacteriaceae
Mycoplana	Brucellaceae
Mycoplasma	Mycoplasmataceae
Myroides	Flavobacteriaceae
Myxococcus	Myxococcaceae
Naasia	Microbacteriaceae
Nafulsella	Flammeovirgaceae
Nakamurella	Nakamurellaceae
Namhaeicola	Flavobacteriaceae
Nannocystis	Nannocystaceae
Natranaerobaculum	Natranaerobiaceae
Natranaerobius	Natranaerobiaceae
Natranaerovirga	Unclassified_Clostridiales
Natrialba	Natrialbaceae
Natribacillus	Bacillaceae
Natribaculum	Halobacteriaceae
Natrinema	Natrialbaceae
Natroniella	Halobacteroidaceae
Natronincola	Clostridiaceae
Natronoarchaeum	Halobacteriaceae
Natronobacillus	Bacillaceae
Natronobacterium	Natrialbaceae
Natronocella	Ectothiorhodospiraceae
Natronococcus	Natrialbaceae
Natronoflexus	Marinilabiliaceae
Natronolimnobius	Natrialbaceae
Natronomonas	Halobacteriaceae
Natronorubrum	Natrialbaceae
Natronovirga	Natranaerobiaceae
Naumannella	Propionibacteriaceae
Nautella	Rhodobacteraceae
Nautilia	Nautiliaceae
Necropsobacter	Pasteurellaceae
Negativicoccus	Veillonellaceae
Neiella	Unclassified_Alteromonadales
Neisseria	Neisseriaceae
Neoasaia	Acetobacteraceae
Neochlamydia	Parachlamydiaceae
Neokomagataea	Acetobacteraceae
Neorhizobium	Rhizobiaceae
Neorickettsia	Anaplasmataceae
Neptuniibacter	Oceanospirillaceae
Neptunomonas	Oceanospirillaceae
Nereida	Rhodobacteraceae
Nesiotobacter	Rhodobacteraceae
Nesterenkonia	Micrococcaceae
Nevskia	Nevskiaceae
Nguyenibacter	Acetobacteraceae
Niabella	Chitinophagaceae
Niastella	Chitinophagaceae
Nibrella	Cytophagaceae
Nibribacter	Cytophagaceae
Nicoletella	Pasteurellaceae
Nioella	Rhodobacteraceae
Nisaea	Rhodospirillaceae
Nitratifractor	Nautiliaceae
Nitratireductor	Phyllobacteriaceae
Nitratiruptor	Nautiliaceae
Nitriliruptor	Nitriliruptoraceae
Nitrincola	Oceanospirillaceae
Nitritalea	Cyclobacteriaceae
Nitrobacter	Bradyrhizobiaceae
Nitrococcus	Ectothiorhodospiraceae
Nitrolancea	Sphaerobacteraceae
Nitrosococcus	Chromatiaceae
Nitrosomonas	Nitrosomonadaceae
Nitrososphaera	Nitrososphaeraceae
Nitrosospira	Nitrosomonadaceae
Nitrospirillum	Rhodospirillaceae
Niveispirillum	Rhodospirillaceae
Nocardia	Nocardiaceae
Nocardioides	Nocardioidaceae
Nocardiopsis	Nocardiopsaceae
Nonlabens	Flavobacteriaceae
Nonomuraea	Streptosporangiaceae
Nosocomiicoccus	Staphylococcaceae
Noviherbaspirillum	Oxalobacteraceae
Novispirillum	Rhodospirillaceae
Novosphingobium	Sphingomonadaceae
Nubsella	Sphingobacteriaceae
Obesumbacterium	Enterobacteriaceae
Oceanibacterium	Sneathiellaceae
Oceanibaculum	Rhodospirillaceae
Oceanibulbus	Rhodobacteraceae
Oceanicaulis	Hyphomonadaceae
Oceanicella	Rhodobacteraceae
Oceanicola	Rhodobacteraceae
Oceanimonas	Aeromonadaceae
Oceanirhabdus	Clostridiaceae
Oceaniserpentilla	Oceanospirillaceae
Oceanisphaera	Aeromonadaceae
Oceanitalea	Bogoriellaceae
Oceanithermus	Thermaceae
Oceanobacillus	Bacillaceae
Oceanobacter	Oceanospirillaceae
Oceanococcus	Ectothiorhodospiraceae
Oceanospirillum	Oceanospirillaceae
Oceanotoga	Thermotogaceae
Ochrobactrum	Brucellaceae
Octadecabacter	Rhodobacteraceae
Odoribacter	Porphyromonadaceae
Oenococcus	Leuconostocaceae
Oerskovia	Cellulomonadaceae
Ohtaekwangia	Unclassified_Cytophagales
Okibacterium	Microbacteriaceae
Oleiagrimonas	Lysobacteraceae
Oleibacter	Oceanospirillaceae
Oleiphilus	Oleiphilaceae
Oleispira	Oceanospirillaceae
Oligella	Alcaligenaceae
Oligoflexus	Oligoflexaceae
Oligosphaera	Oligosphaeraceae
Oligotropha	Bradyrhizobiaceae
Olivibacter	Sphingobacteriaceae
Olleya	Flavobacteriaceae
Olsenella	Atopobacteriaceae
Opitutus	Opitutaceae
Orbus	Orbaceae
Orenia	Halobacteroidaceae
Oribacterium	Lachnospiraceae
Orientia	Rickettsiaceae
Ornatilinea	Anaerolineaceae
Ornithinibacillus	Bacillaceae
Ornithinibacter	Intrasporangiaceae
Ornithinicoccus	Intrasporangiaceae
Ornithinimicrobium	Intrasporangiaceae
Ornithobacterium	Flavobacteriaceae
Oryzihumus	Intrasporangiaceae
Oscillibacter	Oscillospiraceae
Otariodibacter	Pasteurellaceae
Ottowia	Comamonadaceae
Owenweeksia	Cryomorphaceae
Oxalicibacterium	Oxalobacteraceae
Oxalobacter	Oxalobacteraceae
Oxalophagus	Paenibacillaceae
Oxobacter	Clostridiaceae
Pacificibacter	Rhodobacteraceae
Paenalcaligenes	Alcaligenaceae
Paenibacillus	Paenibacillaceae
Paenirhodobacter	Rhodobacteraceae
Paenisporosarcina	Planococcaceae
Paenochrobactrum	Brucellaceae
Palaeococcus	Thermococcaceae
Palleronia	Rhodobacteraceae
Paludibacter	Porphyromonadaceae
Paludibacterium	Neisseriaceae
Paludibaculum	Unclassified_Acidobacteria
Panacagrimonas	Lysobacteraceae
Pandoraea	Burkholderiaceae
Pannonibacter	Rhodobacteraceae
Pantanalinema	Oscillatoriales
Pantoea	Enterobacteriaceae
Papillibacter	Ruminococcaceae
Parabacteroides	Porphyromonadaceae
Parablastomonas	Sphingomonadaceae
Parachlamydia	Parachlamydiaceae
Paracoccus	Rhodobacteraceae
Paracraurococcus	Acetobacteraceae
Paraeggerthella	Eggerthellaceae
Paraferrimonas	Ferrimonadaceae
Parafilimonas	Chitinophagaceae
Paraglaciecola	Alteromonadaceae
Paraherbaspirillum	Oxalobacteraceae
Paralactobacillus	Lactobacillaceae
Paralcaligenes	Alcaligenaceae
